TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN000551,7/6/2025,Basmati Rice 5kg,Grocery,North,Online,3,442.16,1326.48,UPI,CUST0449
TXN005710,7/6/2025,Women's Kurti,Clothing,South,Offline,2,603.32,1206.64,Cash,CUST0276
TXN005644,7/6/2025,Wireless Earbuds,Electronics,South,Online,3,3538.67,10616.01,Net Banking,CUST0249
TXN000405,7/6/2025,Wireless Earbuds,Electronics,West,Online,3,1672.36,5017.08,UPI,CUST0616
TXN003163,7/6/2025,Bluetooth Speaker,Electronics,South,Online,1,1777.4,1777.4,Credit Card,CUST0679
TXN001302,7/6/2025,Bluetooth Speaker,Electronics,East,Online,1,2621.63,2621.63,UPI,CUST0108
TXN003853,7/6/2025,LED TV 32in,Electronics,East,Online,1,11064.49,11064.49,Cash,CUST0576
TXN003316,7/6/2025,Formal Shirt,Clothing,North,Offline,5,664.47,3322.35,Credit Card,CUST0730
TXN000261,7/6/2025,Wireless Earbuds,Electronics,North,Online,1,3966.21,3966.21,Net Banking,CUST0736
TXN001292,7/6/2025,Power Bank 10000mAh,Electronics,East,Offline,3,1386.21,4158.63,Credit Card,CUST0807
TXN003634,7/6/2025,Power Bank 10000mAh,Electronics,North,Offline,2,819.25,1638.5,UPI,CUST0274
TXN005515,7/6/2025,Pressure Cooker,Home & Kitchen,North,Offline,1,1077.94,1077.94,Credit Card,CUST0192
TXN002956,7/6/2025,Mixer Grinder,Home & Kitchen,South,Offline,2,4271.41,8542.82,Credit Card,CUST0071
TXN004346,7/6/2025,Mixer Grinder,Home & Kitchen,West,Online,2,4201.58,8403.16,Net Banking,CUST0510
TXN000326,7/6/2025,Pressure Cooker,Home & Kitchen,West,Online,4,2006.73,8026.92,UPI,CUST0541
TXN004349,7/6/2025,Bed Sheet Set,Home & Kitchen,East,Offline,3,1486.98,4460.94,Net Banking,CUST0415
TXN000974,7/6/2025,Wireless Earbuds,Electronics,South,Offline,1,2896.03,2896.03,Credit Card,CUST0749
TXN004679,7/7/2025,Sunflower Oil 1L,Grocery,West,Online,4,212.01,848.04,UPI,CUST0809
TXN001377,7/7/2025,Bed Sheet Set,Home & Kitchen,East,Online,5,1584.33,7921.65,Cash,CUST0660
TXN004727,7/7/2025,Bluetooth Speaker,Electronics,West,Offline,1,2805.16,2805.16,UPI,CUST0402
TXN004725,7/7/2025,Basmati Rice 5kg,Grocery,East,Online,3,353.38,1060.14,Net Banking,CUST0051
TXN000001,7/7/2025,Bluetooth Speaker,Electronics,South,Online,1,2903.54,2903.54,Credit Card,CUST0198
TXN001971,7/7/2025,Mixer Grinder,Home & Kitchen,West,Online,3,2538.81,7616.43,Net Banking,CUST0797
TXN002937,7/7/2025,Body Lotion,Beauty & Personal Care,North,Offline,4,576.07,2304.28,Credit Card,CUST0826
TXN000741,7/7/2025,Winter Jacket,Clothing,North,Online,1,2077.6,2077.6,Credit Card,CUST0481
TXN002818,7/7/2025,Water Bottle,Home & Kitchen,West,Online,4,209.38,837.52,Cash,CUST0074
TXN004221,7/7/2025,Bed Sheet Set,Home & Kitchen,West,Online,1,754.2,754.2,Cash,CUST0282
TXN005632,7/7/2025,Body Lotion,Beauty & Personal Care,South,Offline,5,284.29,1421.45,Cash,CUST0803
TXN000746,7/7/2025,Pressure Cooker,Home & Kitchen,East,Online,3,1330.8,3992.4,UPI,CUST0674
TXN002043,7/7/2025,Kids Hoodie,Clothing,North,Online,1,1004.64,1004.64,UPI,CUST0268
TXN004557,7/7/2025,LED TV 32in,Electronics,East,Online,4,11731.22,46924.88,Net Banking,CUST0337
TXN004706,7/7/2025,Bluetooth Speaker,Electronics,West,Offline,3,2088.57,6265.71,Credit Card,CUST0521
TXN002138,7/7/2025,Hair Oil,Beauty & Personal Care,North,Offline,2,235.46,470.92,Credit Card,CUST0874
TXN002275,7/7/2025,Water Bottle,Home & Kitchen,East,Online,2,350.63,701.26,UPI,CUST0069
TXN002716,7/8/2025,Laptop Bag,Electronics,South,Online,3,698.64,2095.92,UPI,CUST0082
TXN001895,7/8/2025,Men's T-Shirt,Clothing,West,Offline,3,466.41,1399.23,Credit Card,CUST0402
TXN003110,7/8/2025,Basmati Rice 5kg,Grocery,West,Online,4,627.48,2509.92,Credit Card,CUST0054
TXN003828,7/8/2025,Toor Dal 1kg,Grocery,West,Offline,1,179.39,179.39,Credit Card,CUST0752
TXN003121,7/8/2025,Body Lotion,Beauty & Personal Care,West,Online,3,362.62,1087.86,UPI,CUST0384
TXN002388,7/8/2025,Hair Oil,Beauty & Personal Care,East,Online,4,327.21,1308.84,UPI,CUST0717
TXN005658,7/8/2025,Sunflower Oil 1L,Grocery,North,Online,3,120.17,360.51,UPI,CUST0052
TXN001686,7/8/2025,Tea Powder 500g,Grocery,North,Offline,1,261.7,261.7,UPI,CUST0533
TXN004740,7/8/2025,Winter Jacket,Clothing,East,Offline,1,2867.69,2867.69,Net Banking,CUST0051
TXN004025,7/8/2025,Winter Jacket,Clothing,North,Offline,2,1259.16,2518.32,Net Banking,CUST0051
TXN000934,7/8/2025,Women's Kurti,Clothing,South,Offline,3,1243.8,3731.4,Credit Card,CUST0662
TXN001149,7/8/2025,Water Bottle,Home & Kitchen,West,Offline,3,496.87,1490.61,UPI,CUST0485
TXN003755,7/8/2025,Sunscreen SPF50,Beauty & Personal Care,South,Online,1,377.83,377.83,UPI,CUST0359
TXN000614,7/8/2025,Bed Sheet Set,Home & Kitchen,West,Offline,2,1556.12,3112.24,UPI,CUST0016
TXN003878,7/8/2025,Hair Oil,Beauty & Personal Care,South,Online,3,347.36,1042.08,UPI,CUST0275
TXN003968,7/8/2025,Wheat Flour 5kg,Grocery,North,Online,4,339.08,1356.32,UPI,CUST0141
TXN001755,7/8/2025,Formal Shirt,Clothing,East,Offline,2,1500.35,3000.7,UPI,CUST0680
TXN001849,7/8/2025,Kids Hoodie,Clothing,North,Online,3,1057.84,3173.52,Credit Card,CUST0721
TXN005766,7/8/2025,Hair Oil,Beauty & Personal Care,East,Online,1,203.22,203.22,Cash,CUST0676
TXN001659,7/9/2025,Body Lotion,Beauty & Personal Care,West,Offline,3,394.94,1184.82,Credit Card,CUST0071
TXN002569,7/9/2025,Sugar 1kg,Grocery,North,Online,2,42.22,84.44,Credit Card,CUST0747
TXN005541,7/9/2025,Non-Stick Pan,Home & Kitchen,East,Online,1,973.64,973.64,UPI,CUST0249
TXN003200,7/9/2025,Wheat Flour 5kg,Grocery,West,Online,3,294.32,882.96,Cash,CUST0031
TXN001104,7/9/2025,Smartwatch,Electronics,East,Offline,1,2529.44,2529.44,Net Banking,CUST0239
TXN001406,7/9/2025,Laptop Bag,Electronics,West,Online,1,1441.61,1441.61,Cash,CUST0367
TXN000721,7/9/2025,Denim Jeans,Clothing,East,Offline,1,1559.54,1559.54,UPI,CUST0422
TXN002777,7/9/2025,Smartwatch,Electronics,East,Offline,3,5007.33,15021.99,Cash,CUST0164
TXN005809,7/9/2025,Pressure Cooker,Home & Kitchen,West,Online,2,1938.77,3877.54,Credit Card,CUST0565
TXN003396,7/9/2025,Smartwatch,Electronics,North,Online,1,1932.41,1932.41,Cash,CUST0267
TXN003467,7/9/2025,Sugar 1kg,Grocery,East,Offline,1,49.16,49.16,Cash,CUST0075
TXN002329,7/9/2025,Laptop Bag,Electronics,West,Online,1,1501.29,1501.29,Cash,CUST0104
TXN005405,7/9/2025,Formal Shirt,Clothing,West,Online,2,906.49,1812.98,Cash,CUST0358
TXN000028,7/9/2025,Winter Jacket,Clothing,East,Online,1,3058.45,3058.45,Net Banking,CUST0483
TXN003329,7/9/2025,Winter Jacket,Clothing,North,Online,3,1588.72,4766.16,Cash,CUST0424
TXN001197,7/9/2025,Kids Hoodie,Clothing,East,Online,1,794.77,794.77,UPI,CUST0509
TXN001224,7/10/2025,Power Bank 10000mAh,Electronics,South,Online,4,1397.74,5590.96,UPI,CUST0390
TXN002315,7/10/2025,Formal Shirt,Clothing,South,Offline,2,1050.34,2100.68,Cash,CUST0220
TXN000224,7/10/2025,Denim Jeans,Clothing,North,Online,1,2029.14,2029.14,UPI,CUST0720
TXN005169,7/10/2025,Power Bank 10000mAh,Electronics,West,Online,1,923.63,923.63,Credit Card,CUST0105
TXN003988,7/10/2025,Tea Powder 500g,Grocery,West,Offline,4,183.05,732.2,Credit Card,CUST0582
TXN001258,7/10/2025,Sunflower Oil 1L,Grocery,North,Online,3,150.91,452.73,UPI,CUST0316
TXN003062,7/10/2025,Wheat Flour 5kg,Grocery,South,Offline,1,300.66,300.66,UPI,CUST0365
TXN002013,7/10/2025,Winter Jacket,Clothing,South,Online,2,1703.41,3406.82,Credit Card,CUST0646
TXN004911,7/10/2025,Formal Shirt,Clothing,East,Online,4,1159.24,4636.96,Credit Card,CUST0157
TXN005423,7/10/2025,Power Bank 10000mAh,Electronics,South,Online,1,1609.79,1609.79,Credit Card,CUST0486
TXN001958,7/10/2025,Shampoo 400ml,Beauty & Personal Care,North,Online,2,481.63,963.26,Credit Card,CUST0039
TXN000569,7/10/2025,Perfume 100ml,Beauty & Personal Care,North,Offline,1,1066.65,1066.65,Net Banking,CUST0778
TXN004343,7/10/2025,Body Lotion,Beauty & Personal Care,North,Online,1,516.02,516.02,Credit Card,CUST0454
TXN000178,7/11/2025,Power Bank 10000mAh,Electronics,South,Offline,2,1208.98,2417.96,UPI,CUST0578
TXN005400,7/11/2025,Body Lotion,Beauty & Personal Care,West,Online,5,416.96,2084.8,Credit Card,CUST0278
TXN002185,7/11/2025,Face Wash,Beauty & Personal Care,West,Offline,2,419.9,839.8,UPI,CUST0610
TXN004716,7/11/2025,Winter Jacket,Clothing,North,Offline,1,1211.2,1211.2,UPI,CUST0749
TXN001701,7/11/2025,Basmati Rice 5kg,Grocery,South,Offline,3,575.74,1727.22,UPI,CUST0535
TXN000294,7/11/2025,Denim Jeans,Clothing,West,Online,3,822.71,2468.13,Net Banking,CUST0532
TXN002926,7/11/2025,Formal Shirt,Clothing,South,Offline,2,815.34,1630.68,Net Banking,CUST0081
TXN005170,7/11/2025,Mixer Grinder,Home & Kitchen,East,Offline,3,3393.84,10181.52,UPI,CUST0228
TXN004816,7/11/2025,Power Bank 10000mAh,Electronics,East,Online,1,944.77,944.77,UPI,CUST0272
TXN003448,7/11/2025,Laptop Bag,Electronics,East,Offline,1,1512.94,1512.94,Credit Card,CUST0492
TXN003522,7/11/2025,Hair Oil,Beauty & Personal Care,West,Offline,1,142.7,142.7,UPI,CUST0848
TXN002017,7/11/2025,Kids Hoodie,Clothing,West,Online,1,1037.95,1037.95,Credit Card,CUST0659
TXN004598,7/11/2025,Wireless Earbuds,Electronics,South,Online,5,1600.49,8002.45,Credit Card,CUST0794
TXN004636,7/11/2025,LED Bulb Pack,Home & Kitchen,West,Online,1,321.73,321.73,Credit Card,CUST0102
TXN001414,7/11/2025,LED Bulb Pack,Home & Kitchen,East,Offline,2,226.23,452.46,UPI,CUST0612
TXN000503,7/11/2025,Water Bottle,Home & Kitchen,North,Online,1,407.67,407.67,Net Banking,CUST0036
TXN001916,7/11/2025,Bluetooth Speaker,Electronics,South,Online,2,2991.84,5983.68,UPI,CUST0685
TXN000367,7/11/2025,LED Bulb Pack,Home & Kitchen,South,Online,1,171.06,171.06,Credit Card,CUST0365
TXN001009,7/12/2025,Kids Hoodie,Clothing,North,Online,2,1081.35,2162.7,Credit Card,CUST0297
TXN002971,7/12/2025,Smartwatch,Electronics,South,Online,1,3370.68,3370.68,UPI,CUST0367
TXN005911,7/12/2025,Formal Shirt,Clothing,South,Online,2,1189.23,2378.46,UPI,CUST0685
TXN001043,7/12/2025,Mixer Grinder,Home & Kitchen,West,Offline,1,2766.29,2766.29,Credit Card,CUST0701
TXN002599,7/12/2025,Body Lotion,Beauty & Personal Care,West,Online,2,415.85,831.7,Credit Card,CUST0188
TXN005387,7/12/2025,Winter Jacket,Clothing,West,Online,2,1338.44,2676.88,UPI,CUST0773
TXN001738,7/12/2025,Body Lotion,Beauty & Personal Care,East,Online,4,580.08,2320.32,UPI,CUST0678
TXN005043,7/12/2025,Formal Shirt,Clothing,North,Online,1,1374.39,1374.39,UPI,CUST0019
TXN004130,7/12/2025,Pressure Cooker,Home & Kitchen,North,Offline,5,1741.88,8709.4,Credit Card,CUST0117
TXN003438,7/12/2025,Perfume 100ml,Beauty & Personal Care,East,Offline,1,1074.24,1074.24,Cash,CUST0803
TXN000710,7/12/2025,Bed Sheet Set,Home & Kitchen,South,Online,2,1413.84,2827.68,UPI,CUST0481
TXN003823,7/12/2025,Sunscreen SPF50,Beauty & Personal Care,West,Online,1,271.1,271.1,Credit Card,CUST0194
TXN004253,7/12/2025,LED TV 32in,Electronics,East,Offline,1,14698.18,14698.18,UPI,CUST0808
TXN003795,7/12/2025,Women's Kurti,Clothing,West,Offline,4,1202.82,4811.28,Cash,CUST0404
TXN003778,7/12/2025,Body Lotion,Beauty & Personal Care,West,Online,3,303.81,911.43,Credit Card,CUST0853
TXN004139,7/12/2025,Mixer Grinder,Home & Kitchen,North,Online,2,1819.5,3639,Credit Card,CUST0640
TXN000629,7/13/2025,Wireless Earbuds,Electronics,North,Offline,1,1621.29,1621.29,UPI,CUST0717
TXN004174,7/13/2025,Sugar 1kg,Grocery,South,Offline,1,56.71,56.71,Credit Card,CUST0081
TXN005765,7/13/2025,Mixer Grinder,Home & Kitchen,North,Offline,1,2448.48,2448.48,Credit Card,CUST0797
TXN000873,7/13/2025,Non-Stick Pan,Home & Kitchen,West,Online,2,426.29,852.58,Cash,CUST0797
TXN000919,7/13/2025,Water Bottle,Home & Kitchen,East,Online,2,175.57,351.14,Cash,CUST0533
TXN002100,7/13/2025,Bed Sheet Set,Home & Kitchen,North,Offline,2,627.55,1255.1,Credit Card,CUST0778
TXN000009,7/13/2025,Formal Shirt,Clothing,North,Online,5,1240,6200,Cash,CUST0243
TXN002627,7/13/2025,Shampoo 400ml,Beauty & Personal Care,West,Online,2,236.03,472.06,Cash,CUST0869
TXN000284,7/13/2025,Denim Jeans,Clothing,South,Offline,1,1185.22,1185.22,UPI,CUST0826
TXN005624,7/13/2025,Wireless Earbuds,Electronics,East,Offline,1,1977.4,1977.4,Net Banking,CUST0182
TXN002961,7/13/2025,Face Wash,Beauty & Personal Care,South,Offline,2,439.49,878.98,Cash,CUST0724
TXN005320,7/13/2025,Women's Kurti,Clothing,East,Offline,4,1406.35,5625.4,Credit Card,CUST0141
TXN002321,7/13/2025,Sunscreen SPF50,Beauty & Personal Care,South,Offline,1,341.68,341.68,Credit Card,CUST0468
TXN003583,7/13/2025,Wireless Earbuds,Electronics,South,Offline,2,2934.71,5869.42,UPI,CUST0491
TXN002326,7/13/2025,Bed Sheet Set,Home & Kitchen,East,Offline,2,1405.77,2811.54,UPI,CUST0796
TXN004510,7/14/2025,LED TV 32in,Electronics,West,Offline,3,13199.37,39598.11,UPI,CUST0474
TXN003088,7/14/2025,Formal Shirt,Clothing,South,Offline,1,1109.04,1109.04,UPI,CUST0412
TXN000848,7/14/2025,LED Bulb Pack,Home & Kitchen,South,Online,2,357.89,715.78,Credit Card,CUST0244
TXN005463,7/14/2025,Pressure Cooker,Home & Kitchen,South,Online,5,1939.11,9695.55,Credit Card,CUST0229
TXN004020,7/14/2025,Non-Stick Pan,Home & Kitchen,West,Online,3,1118.06,3354.18,Net Banking,CUST0308
TXN002157,7/14/2025,LED Bulb Pack,Home & Kitchen,West,Offline,1,246.57,246.57,Cash,CUST0524
TXN002156,7/14/2025,Hair Oil,Beauty & Personal Care,South,Online,5,226.12,1130.6,Credit Card,CUST0862
TXN005812,7/14/2025,Denim Jeans,Clothing,West,Offline,1,2065.68,2065.68,UPI,CUST0222
TXN005455,7/14/2025,Tea Powder 500g,Grocery,South,Online,1,152.91,152.91,Credit Card,CUST0814
TXN005616,7/14/2025,Face Wash,Beauty & Personal Care,West,Offline,1,196.71,196.71,Credit Card,CUST0222
TXN004582,7/14/2025,Wheat Flour 5kg,Grocery,West,Online,1,284.05,284.05,Credit Card,CUST0266
TXN004982,7/14/2025,Tea Powder 500g,Grocery,South,Online,1,262.13,262.13,UPI,CUST0533
TXN003784,7/14/2025,Tea Powder 500g,Grocery,South,Offline,1,247.24,247.24,Credit Card,CUST0270
TXN002352,7/14/2025,Women's Kurti,Clothing,South,Online,5,1003.1,5015.5,Net Banking,CUST0114
TXN000921,7/14/2025,Bluetooth Speaker,Electronics,East,Offline,1,2053.07,2053.07,Credit Card,CUST0197
TXN004932,7/14/2025,Kids Hoodie,Clothing,West,Online,2,695.38,1390.76,UPI,CUST0435
TXN001213,7/14/2025,Formal Shirt,Clothing,North,Online,2,852.53,1705.06,Credit Card,CUST0179
TXN004098,7/14/2025,LED Bulb Pack,Home & Kitchen,North,Offline,2,164.13,328.26,UPI,CUST0297
TXN005526,7/14/2025,Non-Stick Pan,Home & Kitchen,East,Online,1,843.71,843.71,Cash,CUST0151
TXN003925,7/14/2025,Men's T-Shirt,Clothing,West,Online,1,333.39,333.39,Net Banking,CUST0486
TXN002824,7/14/2025,Toor Dal 1kg,Grocery,North,Online,2,166.92,333.84,Net Banking,CUST0179
TXN003286,7/14/2025,Sunflower Oil 1L,Grocery,East,Offline,3,163,489,Credit Card,CUST0536
TXN001395,7/14/2025,Perfume 100ml,Beauty & Personal Care,East,Online,2,1341.67,2683.34,UPI,CUST0004
TXN005700,7/14/2025,LED Bulb Pack,Home & Kitchen,West,Online,2,238.78,477.56,Credit Card,CUST0510
TXN002866,7/14/2025,Hair Oil,Beauty & Personal Care,North,Online,1,142.18,142.18,UPI,CUST0271
TXN000667,7/15/2025,Wireless Earbuds,Electronics,West,Offline,1,3897.05,3897.05,Credit Card,CUST0571
TXN000156,7/15/2025,LED TV 32in,Electronics,East,Offline,2,13105.26,26210.52,UPI,CUST0321
TXN002888,7/15/2025,Sugar 1kg,Grocery,East,Offline,1,52.96,52.96,UPI,CUST0421
TXN000513,7/15/2025,Tea Powder 500g,Grocery,East,Offline,4,298.48,1193.92,UPI,CUST0249
TXN002165,7/15/2025,Winter Jacket,Clothing,West,Online,2,2404.56,4809.12,Net Banking,CUST0550
TXN005817,7/15/2025,Water Bottle,Home & Kitchen,South,Online,4,428.44,1713.76,Credit Card,CUST0087
TXN002731,7/15/2025,Pressure Cooker,Home & Kitchen,East,Online,1,1036.4,1036.4,Cash,CUST0664
TXN001724,7/15/2025,Toor Dal 1kg,Grocery,West,Online,1,117.3,117.3,Credit Card,CUST0808
TXN003341,7/15/2025,Women's Kurti,Clothing,East,Offline,1,619.07,619.07,Cash,CUST0576
TXN004969,7/15/2025,Winter Jacket,Clothing,North,Online,2,1811.84,3623.68,Credit Card,CUST0722
TXN000456,7/15/2025,Perfume 100ml,Beauty & Personal Care,North,Online,5,2210.88,11054.4,Net Banking,CUST0779
TXN002898,7/15/2025,Men's T-Shirt,Clothing,West,Offline,5,462.93,2314.65,UPI,CUST0101
TXN001362,7/15/2025,Bluetooth Speaker,Electronics,East,Online,4,2730.25,10921,Credit Card,CUST0523
TXN004710,7/15/2025,Pressure Cooker,Home & Kitchen,North,Online,2,1336.92,2673.84,Credit Card,CUST0418
TXN003619,7/15/2025,LED TV 32in,Electronics,North,Online,2,14904.37,29808.74,Cash,CUST0188
TXN003557,7/15/2025,Tea Powder 500g,Grocery,South,Offline,1,238.1,238.1,Net Banking,CUST0595
TXN000322,7/16/2025,Pressure Cooker,Home & Kitchen,South,Online,3,1484.02,4452.06,Credit Card,CUST0141
TXN000243,7/16/2025,Sunscreen SPF50,Beauty & Personal Care,South,Offline,2,470.43,940.86,UPI,CUST0578
TXN001613,7/16/2025,Sunflower Oil 1L,Grocery,West,Offline,1,150.8,150.8,UPI,CUST0409
TXN005145,7/16/2025,Wireless Earbuds,Electronics,West,Offline,2,3718.34,7436.68,Credit Card,CUST0610
TXN005093,7/16/2025,Formal Shirt,Clothing,South,Offline,1,1365.79,1365.79,Net Banking,CUST0419
TXN002826,7/16/2025,Winter Jacket,Clothing,South,Offline,3,1261.3,3783.9,Credit Card,CUST0821
TXN004433,7/16/2025,Wireless Earbuds,Electronics,West,Online,3,3321.02,9963.06,UPI,CUST0082
TXN005059,7/16/2025,LED TV 32in,Electronics,East,Online,4,13945.1,55780.4,Cash,CUST0682
TXN005983,7/16/2025,Laptop Bag,Electronics,West,Online,4,1136.43,4545.72,UPI,CUST0289
TXN004805,7/16/2025,Sunflower Oil 1L,Grocery,East,Offline,2,178.48,356.96,Cash,CUST0811
TXN003558,7/16/2025,Formal Shirt,Clothing,West,Online,2,1239.6,2479.2,UPI,CUST0135
TXN004754,7/16/2025,Laptop Bag,Electronics,South,Offline,1,921.33,921.33,UPI,CUST0322
TXN001384,7/16/2025,Toor Dal 1kg,Grocery,North,Online,1,155.92,155.92,Credit Card,CUST0047
TXN002052,7/16/2025,Toor Dal 1kg,Grocery,West,Online,2,138.36,276.72,UPI,CUST0603
TXN004882,7/16/2025,Sugar 1kg,Grocery,West,Online,1,58.92,58.92,Cash,CUST0379
TXN005542,7/16/2025,Sunscreen SPF50,Beauty & Personal Care,West,Online,2,665.37,1330.74,UPI,CUST0021
TXN005718,7/16/2025,Perfume 100ml,Beauty & Personal Care,West,Online,5,2249.98,11249.9,UPI,CUST0344
TXN003845,7/16/2025,Formal Shirt,Clothing,South,Offline,1,946.26,946.26,Net Banking,CUST0222
TXN000094,7/16/2025,Bluetooth Speaker,Electronics,West,Online,1,1543.15,1543.15,UPI,CUST0518
TXN002187,7/17/2025,Mixer Grinder,Home & Kitchen,East,Offline,3,3766.42,11299.26,Credit Card,CUST0382
TXN003664,7/17/2025,Tea Powder 500g,Grocery,West,Offline,1,179.97,179.97,Cash,CUST0051
TXN002496,7/17/2025,Wheat Flour 5kg,Grocery,North,Online,3,346.26,1038.78,Credit Card,CUST0895
TXN002630,7/17/2025,Denim Jeans,Clothing,North,Online,2,942.14,1884.28,UPI,CUST0403
TXN002604,7/17/2025,Men's T-Shirt,Clothing,South,Offline,1,456.64,456.64,Cash,CUST0034
TXN004671,7/17/2025,Sugar 1kg,Grocery,East,Online,1,54.1,54.1,Cash,CUST0870
TXN005890,7/17/2025,Mixer Grinder,Home & Kitchen,East,Online,1,2085.4,2085.4,Credit Card,CUST0489
TXN000653,7/17/2025,Face Wash,Beauty & Personal Care,North,Offline,2,245.79,491.58,Credit Card,CUST0728
TXN002480,7/17/2025,Kids Hoodie,Clothing,North,Online,3,550.41,1651.23,Cash,CUST0608
TXN004485,7/17/2025,LED TV 32in,Electronics,West,Online,4,15316.71,61266.84,UPI,CUST0550
TXN002019,7/17/2025,Toor Dal 1kg,Grocery,South,Offline,2,177.25,354.5,UPI,CUST0391
TXN000144,7/17/2025,Kids Hoodie,Clothing,North,Offline,1,1192.17,1192.17,Credit Card,CUST0533
TXN003146,7/17/2025,Kids Hoodie,Clothing,North,Online,3,602.98,1808.94,Credit Card,CUST0395
TXN005675,7/17/2025,Formal Shirt,Clothing,North,Online,5,776.63,3883.15,UPI,CUST0074
TXN002399,7/17/2025,LED Bulb Pack,Home & Kitchen,South,Offline,5,262.79,1313.95,UPI,CUST0350
TXN002712,7/18/2025,Bed Sheet Set,Home & Kitchen,East,Online,2,1286.08,2572.16,Credit Card,CUST0138
TXN003504,7/18/2025,Sunscreen SPF50,Beauty & Personal Care,West,Online,2,519.03,1038.06,Credit Card,CUST0326
TXN003930,7/18/2025,Sugar 1kg,Grocery,North,Online,2,40.26,80.52,Net Banking,CUST0454
TXN000537,7/18/2025,Shampoo 400ml,Beauty & Personal Care,East,Online,1,238.03,238.03,UPI,CUST0275
TXN002446,7/18/2025,Non-Stick Pan,Home & Kitchen,West,Online,3,444.67,1334.01,Credit Card,CUST0626
TXN002188,7/18/2025,Shampoo 400ml,Beauty & Personal Care,South,Offline,1,364.53,364.53,Credit Card,CUST0012
TXN000677,7/18/2025,Women's Kurti,Clothing,East,Online,2,766.86,1533.72,UPI,CUST0026
TXN002922,7/18/2025,Hair Oil,Beauty & Personal Care,South,Online,1,245.37,245.37,UPI,CUST0331
TXN001068,7/18/2025,Face Wash,Beauty & Personal Care,North,Online,5,448.28,2241.4,Credit Card,CUST0330
TXN004745,7/18/2025,LED TV 32in,Electronics,East,Online,4,15004.65,60018.6,UPI,CUST0519
TXN000263,7/18/2025,Kids Hoodie,Clothing,West,Online,3,1053.54,3160.62,Credit Card,CUST0306
TXN004029,7/18/2025,Face Wash,Beauty & Personal Care,West,Offline,2,245.1,490.2,Credit Card,CUST0661
TXN002655,7/18/2025,Mixer Grinder,Home & Kitchen,South,Online,2,3418.88,6837.76,UPI,CUST0139
TXN004773,7/19/2025,Wheat Flour 5kg,Grocery,South,Offline,1,241.69,241.69,UPI,CUST0541
TXN002097,7/19/2025,Non-Stick Pan,Home & Kitchen,South,Online,1,707.28,707.28,UPI,CUST0151
TXN000238,7/19/2025,Mixer Grinder,Home & Kitchen,South,Offline,1,2881.57,2881.57,UPI,CUST0447
TXN000874,7/19/2025,Toor Dal 1kg,Grocery,East,Online,1,163.48,163.48,Credit Card,CUST0848
TXN005280,7/19/2025,Tea Powder 500g,Grocery,North,Online,1,156.13,156.13,UPI,CUST0285
TXN003328,7/19/2025,Shampoo 400ml,Beauty & Personal Care,East,Online,3,344.76,1034.28,Cash,CUST0542
TXN000933,7/19/2025,Wireless Earbuds,Electronics,South,Offline,1,3167.79,3167.79,Net Banking,CUST0511
TXN005088,7/19/2025,Water Bottle,Home & Kitchen,South,Offline,3,331.94,995.82,UPI,CUST0826
TXN002390,7/19/2025,Pressure Cooker,Home & Kitchen,East,Offline,5,1959.54,9797.7,UPI,CUST0194
TXN002500,7/19/2025,Men's T-Shirt,Clothing,South,Offline,2,635.75,1271.5,Net Banking,CUST0508
TXN002199,7/19/2025,Sugar 1kg,Grocery,West,Offline,2,50.07,100.14,UPI,CUST0008
TXN004425,7/19/2025,Tea Powder 500g,Grocery,North,Online,2,265.47,530.94,Cash,CUST0053
TXN001651,7/20/2025,Denim Jeans,Clothing,North,Online,3,1468.91,4406.73,UPI,CUST0316
TXN004259,7/20/2025,Tea Powder 500g,Grocery,North,Online,5,281.73,1408.65,UPI,CUST0433
TXN000435,7/20/2025,Basmati Rice 5kg,Grocery,West,Offline,2,530.89,1061.78,Credit Card,CUST0870
TXN001217,7/20/2025,Perfume 100ml,Beauty & Personal Care,North,Online,1,706.48,706.48,UPI,CUST0403
TXN004345,7/20/2025,Bluetooth Speaker,Electronics,North,Online,1,1699.41,1699.41,UPI,CUST0627
TXN003319,7/20/2025,Face Wash,Beauty & Personal Care,East,Online,2,254.64,509.28,UPI,CUST0589
TXN002250,7/20/2025,Laptop Bag,Electronics,South,Offline,2,1501.11,3002.22,Credit Card,CUST0413
TXN004644,7/20/2025,Wheat Flour 5kg,Grocery,West,Offline,1,267.96,267.96,Credit Card,CUST0738
TXN004284,7/20/2025,Water Bottle,Home & Kitchen,East,Online,1,319.99,319.99,Net Banking,CUST0829
TXN002060,7/20/2025,Kids Hoodie,Clothing,East,Offline,1,619.61,619.61,UPI,CUST0718
TXN000911,7/20/2025,Sunflower Oil 1L,Grocery,East,Online,1,203.47,203.47,Cash,CUST0561
TXN003710,7/20/2025,Sunflower Oil 1L,Grocery,South,Offline,3,181.34,544.02,UPI,CUST0351
TXN002203,7/20/2025,Basmati Rice 5kg,Grocery,West,Online,5,655.2,3276,Net Banking,CUST0811
TXN003844,7/20/2025,Toor Dal 1kg,Grocery,North,Online,3,160.5,481.5,Cash,CUST0893
TXN005428,7/20/2025,Wheat Flour 5kg,Grocery,East,Offline,4,306.16,1224.64,UPI,CUST0383
TXN003524,7/20/2025,Shampoo 400ml,Beauty & Personal Care,East,Online,2,279.54,559.08,Net Banking,CUST0644
